Name,Image,Description,RegularPrice,PromoPrice,Link,Availability,Categories,Rate,NumberOfReviews,Gender
ISANA Night & Beauty,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347431_393650_1280_720.png,"serum do twarzy koncentrat upiększający30 ml, nr kat. 393650",23.99,17.99,"https://www.rossmann.pl/Produkt/Serum/Isana-Night-Beauty-serum-do-twarzy-koncentrat-upiekszajacy-30-ml,393650,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
BIOTANIQE Aloe Vera,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/347599_321241_1280_720.png,"aloesowe serum nawilżające20 ml, nr kat. 321241",24.99,18.99,"https://www.rossmann.pl/Produkt/Serum/Biotaniqe-Aloe-Vera-aloesowe-serum-nawilzajace-20-ml,321241,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
ONLYBIO Ritualia Joy,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/310089_367465_1280_720_101513.png,"tonik do twarzy balansujący150 ml, nr kat. 367465",32.99,19.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Onlybio-Ritualia-Joy-tonik-do-twarzy-balansujacy-150-ml,367465,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
BIOTANIQE Aloe Vera,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/204046_321238_1280_720_62691.png,"żel-krem głęboko nawilżający, na dzień i na noc50 ml, nr kat. 321238",21.49,15.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Biotaniqe-Aloe-Vera-zel-krem-gleboko-nawilzajacy-na-dzien-i-na-noc-50-ml,321238,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
L'ORÉAL PARIS Hyaluron Specialist,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/337957_363117_1280_720.png,"tonik do twarzy200 ml, nr kat. 363117",21.99,16.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/LOreal-Paris-Hyaluron-Specialist-tonik-do-twarzy-200-ml,363117,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
BIOTANIQE Aloe Vera,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/204051_321239_1280_720_62691.png,"nawilżający żel-krem matujący na dzień i na noc50 ml, nr kat. 321239",21.49,15.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Biotaniqe-Aloe-Vera-nawilzajacy-zel-krem-matujacy-na-dzien-i-na-noc-50-ml,321239,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
SORAYA Kombucha,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/313016_366271_1280_720_102947.png,"nawilżająca esencja tonizująca do każdego typu cery200 ml, nr kat. 366271",19.99,13.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Soraya-Kombucha-nawilzajaca-esencja-tonizujaca-do-kazdego-typu-cery-200-ml,366271,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
SORAYA Plante,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/201335_317791_1280_720_64371.png,"roślinna esencja tonizująca200 ml, nr kat. 317791",18.99,13.29,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Soraya-Plante-roslinna-esencja-tonizujaca-200-ml,317791,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,5.0,58,None
L'ORÉAL PARIS Skin Expert,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/85365_262266_1280_720_25428.png,"łagodzący tonik z ekstraktami z róży200 ml, nr kat. 262266",16.99,13.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/LOreal-Paris-Skin-Expert-lagodzacy-tonik-z-ekstraktami-z-rozy-200-ml,262266,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
ISANA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/329492_338190_1280_720.png,"oczyszczający tonik do twarzy200 ml, nr kat. 338190",5.69,3.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Isana-oczyszczajacy-tonik-do-twarzy-200-ml,338190,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
SORAYA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/315842_367619_1280_720_104817.png,"hyrolat rumiankowy 90 ml, nr kat. 367619",21.99,15.49,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Soraya-hyrolat-rumiankowy-90-ml,367619,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
SORAYA Plante,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/286545_357420_1280_720_90883.png,"hydrolat Neroli90 ml, nr kat. 357420",21.99,15.49,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Soraya-Plante-hydrolat-Neroli-90-ml,357420,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
ZIAJA Baltic Home SPA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305751_366264_1280_720_100169.png,"serum przeciwzmarszczkowe do twarzy, szyi i dekoltu90 ml, nr kat. 366264",16.49,12.29,"https://www.rossmann.pl/Produkt/Serum/Ziaja-Baltic-Home-SPA-serum-przeciwzmarszczkowe-do-twarzy-szyi-i-dekoltu-90-ml,366264,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
ZIAJA Baltic Home SPA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305748_366263_1280_720_100169.png,"nawilżający krem liftingujący50 ml, nr kat. 366263",12.49,9.29,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Ziaja-Baltic-Home-SPA-nawilzajacy-krem-liftingujacy-50-ml,366263,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ZIAJA Baltic Home SPA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305745_366268_1280_720_100169.png,"nawilżający lekki krem dotleniający50 ml, nr kat. 366268",12.49,9.29,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Ziaja-Baltic-Home-SPA-nawilzajacy-lekki-krem-dotleniajacy-50-ml,366268,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
DERMIKA Luxury Caviar,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353281_396280_1280_720.png,"kawiorowa woda micelarna z francuską wodą termalną do demakijażu, skóra dojrzała400 ml, nr kat. 396280",24.99,14.99,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Dermika-Luxury-Caviar-kawiorowa-woda-micelarna-z-francuska-woda-termalna-do-demakijazu-skora-dojrza,396280,8770",Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,None,None,None
ZIAJA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305757_370576_1280_720_100169.png,"uniwersalny płyn micelarny390 ml, nr kat. 370576",15.99,11.29,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Ziaja-uniwersalny-plyn-micelarny-390-ml,370576,8770",Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,None,None,None
ZIAJA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305755_370577_1280_720_100169.png,"łagodzący płyn micelarny390 ml, nr kat. 370577",15.99,11.29,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Ziaja-lagodzacy-plyn-micelarny-390-ml,370577,8770",Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,None,None,None
ZIAJA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/305753_370578_1280_720_100169.png,"nawilżający płyn micelarny390 ml, nr kat. 370578",15.99,11.29,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Ziaja-nawilzajacy-plyn-micelarny-390-ml,370578,8770",Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,None,None,None
GARNIER,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/244987_342569_1280_720_80076.png,"mleczko micelarne 3w1 dla skóry suchej i wrażliwej400 ml, nr kat. 342569",26.99,15.99,"https://www.rossmann.pl/Produkt/Plyny-micelarne/Garnier-mleczko-micelarne-3w1-dla-skory-suchej-i-wrazliwej-400-ml,342569,8770",Available online,Twarz/Oczyszczanie i demakijaż/Płyny micelarne,None,None,None
AA Pure Derma,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/322549_381953_1280_720.png,"kojące mleczko do demakijażu200 ml, nr kat. 381953",16.99,10.99,"https://www.rossmann.pl/Produkt/Mleczka/AA-Pure-Derma-kojace-mleczko-do-demakijazu-200-ml,381953,8689",Available online,Twarz/Oczyszczanie i demakijaż/Mleczka,None,None,None
Q+A,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/330898_382910_1280_720.png,"balsam do mycia twarzy z olejem grejpfrutowym125 ml, nr kat. 382910",49.99,34.99,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/Q-A-balsam-do-mycia-twarzy-z-olejem-grejpfrutowym-125-ml,382910,8690",Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,None,None,None
ONLYBIO Ritualia Joy,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/310098_367464_1280_720_101513.png,"olejek do demakijażu twarzy i masażu ciała odżywczy150 ml, nr kat. 367464",42.99,26.99,"https://www.rossmann.pl/Produkt/Olejki-myjace/Onlybio-Ritualia-Joy-olejek-do-demakijazu-twarzy-i-masazu-ciala-odzywczy-150-ml,367464,8693",Available online,Twarz/Oczyszczanie i demakijaż/Olejki myjące,None,None,None
LIRENE,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/112515_281481_1280_720_37113.png,"migdałowy kremowy żel myjący z D-panthenolem każdy typ cery150 ml, nr kat. 281481",16.99,12.99,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/Lirene-migdalowy-kremowy-zel-myjacy-z-D-panthenolem-kazdy-typ-cery-150-ml,281481,8690",Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,4.0,5,None
AA Pure Derma,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/322555_381308_1280_720.png,"normalizujący żel oczyszczający150 ml, nr kat. 381308",16.99,10.99,"https://www.rossmann.pl/Produkt/Zele-i-pianki-do-twarzy/AA-Pure-Derma-normalizujacy-zel-oczyszczajacy-150-ml,381308,8690",Available online,Twarz/Oczyszczanie i demakijaż/Żele i pianki do twarzy,None,None,None
SORAYA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/315841_367618_1280_720_104817.png,"naturalnie wygładzający peeling75 ml, nr kat. 367618",21.99,15.49,"https://www.rossmann.pl/Produkt/Peelingi-do-twarzy/Soraya-naturalnie-wygladzajacy-peeling-75-ml,367618,8695",Available online,Twarz/Oczyszczanie i demakijaż/Peelingi do twarzy,None,None,None
BEBIO Ewa Chodakowska,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/307045_357684_1280_720_100301.png,"naturalny tonik nawilżająco-odżywczy200 ml, nr kat. 357684",21.99,15.49,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/beBIO-Ewa-Chodakowska-naturalny-tonik-nawilzajaco-odzywczy-200-ml,357684,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
AA Pure Derma,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/322557_381309_1280_720.png,"normalizujący tonik200 ml, nr kat. 381309",16.99,10.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/AA-Pure-Derma-normalizujacy-tonik-200-ml,381309,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
ZIAJA Antyoksydacja Jagody Acai,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353363_258872_1280_720.png,"tonik z kwasem hialuronowym200 ml, nr kat. 258872",11.49,7.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Ziaja-Antyoksydacja-Jagody-Acai-tonik-z-kwasem-hialuronowym-200-ml,258872,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,5.0,10,None
ZIAJA,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/10311_15589_1280_720_1263.png,"tonik ogórek cera normalna, tłusta, mieszana200 ml, nr kat. 15589",8.49,5.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Ziaja-tonik-ogorek-cera-normalna-tlusta-mieszana-200-ml,15589,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353185_396357_1280_720.png,"naturalny zestaw pielęgnacyjny do twarzy z ceramidami oraz witaminą C1 szt., nr kat. 396357",89.99,66.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalny-zestaw-pielegnacyjny-do-twarzy-z-ceramidami-oraz-witamina-C-1-szt,396357,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353188_396356_1280_720.png,"naturalny zestaw do pielęgnacji twarzy nawilżająco-kojący z d-pantenolem1 szt., nr kat. 396356",89.99,66.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalny-zestaw-do-pielegnacji-twarzy-nawilzajaco-kojacy-z-d-pantenolem-1-szt,396356,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353143_396351_1280_720.png,"naturalna esencja do twarzy nawilżająca z aloesem100 ml, nr kat. 396351",39.99,27.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Hagi-Smart-naturalna-esencja-do-twarzy-nawilzajaca-z-aloesem-100-ml,396351,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353149_396353_1280_720.png,"naturalny olejek do twarzy z adaptogenami30 ml, nr kat. 396353",69.99,51.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalny-olejek-do-twarzy-z-adaptogenami-30-ml,396353,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353152_396347_1280_720.png,"naturalne serum odżywcze do twarzy z retinolem do cery dojrzałej30 ml, nr kat. 396347",69.99,51.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalne-serum-odzywcze-do-twarzy-z-retinolem-do-cery-dojrzalej-30-ml,396347,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353146_396343_1280_720.png,"naturalny krem odżywczy z retinolem50 ml, nr kat. 396343",69.99,51.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Hagi-Smart-naturalny-krem-odzywczy-z-retinolem-50-ml,396343,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353153_396352_1280_720.png,"naturalna esencja do twarzy z hydrolatem z bawełny100 ml, nr kat. 396352",39.99,27.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Hagi-Smart-naturalna-esencja-do-twarzy-z-hydrolatem-z-bawelny-100-ml,396352,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353160_396354_1280_720.png,"naturalny olejek do twarzy, łagodzący z bisabololem30 ml, nr kat. 396354",69.99,51.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalny-olejek-do-twarzy-lagodzacy-z-bisabololem-30-ml,396354,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353163_396348_1280_720.png,"naturalne serum do cery tłustej i trądzikowej z niacynamidem 5%30 ml, nr kat. 396348",59.99,41.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalne-serum-do-cery-tlustej-i-tradzikowej-z-niacynamidem-5-30-ml,396348,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353156_396344_1280_720.png,"naturalny krem do cery tłustej i trądzikowej z niacynamidem50 ml, nr kat. 396344",59.99,41.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Hagi-Smart-naturalny-krem-do-cery-tlustej-i-tradzikowej-z-niacynamidem-50-ml,396344,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353164_396497_1280_720.png,"naturalna esencja do twarzy z hydrolatem z cytryny i pomarańczy100 ml, nr kat. 396497",39.99,27.99,"https://www.rossmann.pl/Produkt/Toniki-do-twarzy/Hagi-Smart-naturalna-esencja-do-twarzy-z-hydrolatem-z-cytryny-i-pomaranczy-100-ml,396497,8692",Available online,Twarz/Oczyszczanie i demakijaż/Toniki do twarzy,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353172_396355_1280_720.png,"naturalny olejek do twarzy rozświetlający z ceramidami30 ml, nr kat. 396355",69.99,49.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalny-olejek-do-twarzy-rozswietlajacy-z-ceramidami-30-ml,396355,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353175_396349_1280_720.png,"naturalne serum rozjaśniające z witaminą C30 ml, nr kat. 396349",59.99,43.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalne-serum-rozjasniajace-z-witamina-C-30-ml,396349,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353167_396345_1280_720.png,"naturalny krem liftingujący pod oczy z witaminą C15 ml, nr kat. 396345",59.99,43.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Hagi-Smart-naturalny-krem-liftingujacy-pod-oczy-z-witamina-C-15-ml,396345,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353181_396350_1280_720.png,"naturalne serum nawilżająco- kojące z d-pantenolem 3%30 ml, nr kat. 396350",59.99,44.99,"https://www.rossmann.pl/Produkt/Serum/Hagi-Smart-naturalne-serum-nawilzajaco-kojace-z-d-pantenolem-3-30-ml,396350,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
HAGI Smart,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/353178_396346_1280_720.png,"naturalny krem nawilżająco-kojący z pantenolem, do cery suchej i wrażliwej50 ml, nr kat. 396346",59.99,44.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Hagi-Smart-naturalny-krem-nawilzajaco-kojacy-z-pantenolem-do-cery-suchej-i-wrazliwej-50-ml,396346,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ONLYBIO Botanic Clinic YOUTH,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342956_397285_1280_720.png,"serum do twarzy ujędrniające30 ml, nr kat. 397285",56.99,41.99,"https://www.rossmann.pl/Produkt/Serum/Onlybio-Botanic-Clinic-YOUTH-serum-do-twarzy-ujedrniajace-30-ml,397285,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
ONLYBIO Botanic Clinic YOUTH,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342963_397286_1280_720.png,"serum do twarzy przeciwzmarszczkowe30 ml, nr kat. 397286",56.99,41.99,"https://www.rossmann.pl/Produkt/Serum/Onlybio-Botanic-Clinic-YOUTH-serum-do-twarzy-przeciwzmarszczkowe-30-ml,397286,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
ONLYBIO Botanic Clinic YOUTH,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342949_397284_1280_720.png,"krem pod oczy wygładzający15 ml, nr kat. 397284",42.99,31.99,"https://www.rossmann.pl/Produkt/Kremy-pod-oczy/Onlybio-Botanic-Clinic-YOUTH-krem-pod-oczy-wygladzajacy-15-ml,397284,9224",Available online,Twarz/Pielęgnacja twarzy/Kremy pod oczy,None,None,None
ONLYBIO Botanic Clinic YOUTH,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342935_397282_1280_720.png,"krem do twarzy przeciwzmarszczkowy50 ml, nr kat. 397282",55.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Onlybio-Botanic-Clinic-YOUTH-krem-do-twarzy-przeciwzmarszczkowy-50-ml,397282,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
ONLYBIO Botanic Clinic YOUTH,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/342942_397283_1280_720.png,"krem do twarzy ujędrniający50 ml, nr kat. 397283",55.99,40.99,"https://www.rossmann.pl/Produkt/Kremy-do-twarzy/Onlybio-Botanic-Clinic-YOUTH-krem-do-twarzy-ujedrniajacy-50-ml,397283,9223",Available online,Twarz/Pielęgnacja twarzy/Kremy do twarzy,None,None,kobieta 
FEEDSKIN,https://www.ros.net.pl/GalleryImages/product_photos/1280_720/350086_400700_1280_720.png,"serum do twarzy na przebarwienia30 ml, nr kat. 400700",78.99,58.99,"https://www.rossmann.pl/Produkt/Serum/FeedSkin-serum-do-twarzy-na-przebarwienia-30-ml,400700,9225",Available online,Twarz/Pielęgnacja twarzy/Serum,None,None,None
